conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,topic,normalization,tokenisasi,lemma_content
1967460027415118257,Mon Sep 15 05:26:38 +0000 2025,0,halus juga cara maennya Alasan yang bagus cukup ditangani oleh Menko dan teknis departemen terkait kalo penangan bener biar ga banjir lagi,1967460027415118257,,,in,,0,1,0,https://x.com/undefined/status/1967460027415118257,1810920584794230784,,banjir_bali,halus juga cara maennya Alasan yang bagus cukup ditangani oleh Menko dan teknis departemen terkait kalau penangan benar biar tidak banjir lagi,"['halus', 'juga', 'cara', 'maennya', 'Alasan', 'yang', 'bagus', 'cukup', 'ditangani', 'oleh', 'Menko', 'dan', 'teknis', 'departemen', 'terkait', 'kalau', 'penangan', 'benar', 'biar', 'tidak', 'banjir', 'lagi']",halus juga cara maennya alasan yang bagus cukup tangan oleh menko dan teknis departemen kait kalau tangan benar biar tidak banjir lagi
1967460021249454330,Mon Sep 15 05:26:37 +0000 2025,0,JJR SIH TAKT BGT J BANJIR BANANG YAA MANA IKANTOR PLAA NONTONNYA AA CRESCENO MAJ LKH W GATAKT,1967460021249454330,,,in,,0,0,0,https://x.com/undefined/status/1967460021249454330,1152794526454386688,,banjir_bali,JJR SIH TAKT BGT J BANJIR BANANG YAA MANA IKANTOR PLAA NONTONNYA AA CRESCENO MAJ LKH W GATAKT,"['JJR', 'SIH', 'TAKT', 'BGT', 'J', 'BANJIR', 'BANANG', 'YAA', 'MANA', 'IKANTOR', 'PLAA', 'NONTONNYA', 'AA', 'CRESCENO', 'MAJ', 'LKH', 'W', 'GATAKT']",jjr sih takt bgt j banjir banang yaa mana ikantor plaa nontonnya aa cresceno maj lkh w gatakt
1967459968157954543,Mon Sep 15 05:26:24 +0000 2025,0,,1967459968157954543,,,zxx,,0,0,0,https://x.com/undefined/status/1967459968157954543,1082029849,,banjir_bali,,[],
1967459927171203515,Mon Sep 15 05:26:14 +0000 2025,0,semoga gak banjir lagi,1967459927171203515,,,in,,0,0,0,https://x.com/undefined/status/1967459927171203515,1631750173,,banjir_bali,semoga tidak banjir lagi,"['semoga', 'tidak', 'banjir', 'lagi']",semoga tidak banjir lagi
1967459919994720683,Mon Sep 15 05:26:13 +0000 2025,0,Kesuma Kelakan Turun Langsung ke Lokasi Banjir enpasar Gotong Royong Bersama Warga,1967459919994720683,,,in,,0,0,0,https://x.com/undefined/status/1967459919994720683,584835300,,banjir_bali,Kesuma Kelakan Turun Langsung ke Lokasi Banjir enpasar Gotong Royong Bersama Warga,"['Kesuma', 'Kelakan', 'Turun', 'Langsung', 'ke', 'Lokasi', 'Banjir', 'enpasar', 'Gotong', 'Royong', 'Bersama', 'Warga']",kesuma kelakan turun langsung ke lokasi banjir enpasar gotong royong sama warga
1967459907097280602,Mon Sep 15 05:26:10 +0000 2025,10,Kemarin ikut turun salurin bantuan dan makin sadar Bali pasca banjir indahnya cuma di narasi pariwisata Nyatanya Sampah menumpuk banyak titik ga kejangkau bantuan pemerintah ga keliatan Sedih semoga ini jadi wake up call buat semua karena kita ga bisa terus tutup mata,1967459907097280602,,,in,,0,1,2,https://x.com/undefined/status/1967459907097280602,748546206,,banjir_bali,Kemarin ikut turun salurin bantuan dan makin sadar Bali pasca banjir indahnya cuma di narasi pariwisata Nyatanya Sampah menumpuk banyak titik tidak menjangkau bantuan pemerintah tidak kelihatan Sedih semoga ini jadi wake up call buat semua karena kita tidak bisa terus tutup mata,"['Kemarin', 'ikut', 'turun', 'salurin', 'bantuan', 'dan', 'makin', 'sadar', 'Bali', 'pasca', 'banjir', 'indahnya', 'cuma', 'di', 'narasi', 'pariwisata', 'Nyatanya', 'Sampah', 'menumpuk', 'banyak', 'titik', 'tidak', 'menjangkau', 'bantuan', 'pemerintah', 'tidak', 'kelihatan', 'Sedih', 'semoga', 'ini', 'jadi', 'wake', 'up', 'call', 'buat', 'semua', 'karena', 'kita', 'tidak', 'bisa', 'terus', 'tutup', 'mata']",kemarin ikut turun salurin bantu dan makin sadar bali pasca banjir indah nya cuma di narasi pariwisata nyata sampah tumpuk banyak titik tidak jangkau bantu perintah tidak lihat sedih semoga ini jadi wake up call buat semua karena kita tidak bisa terus tutup mata
1967459893318963348,Mon Sep 15 05:26:06 +0000 2025,0,Jajaran Polres Jembrana terus menunjukkan kepedulian terhadap korban musibah banjir di berbagai wilayah Kabupaten Jembrana beberapa lalu,1967459893318963348,,,in,,0,0,0,https://x.com/undefined/status/1967459893318963348,2655442453,,banjir_bali,Jajaran Polres Jembrana terus menunjukkan kepedulian terhadap korban musibah banjir di berbagai wilayah Kabupaten Jembrana beberapa lalu,"['Jajaran', 'Polres', 'Jembrana', 'terus', 'menunjukkan', 'kepedulian', 'terhadap', 'korban', 'musibah', 'banjir', 'di', 'berbagai', 'wilayah', 'Kabupaten', 'Jembrana', 'beberapa', 'lalu']",jajaran polres jembrana terus tunjuk peduli terhadap korban musibah banjir di berbagai wilayah kabupaten jembrana beberapa lalu
1967459721176306011,Mon Sep 15 05:25:25 +0000 2025,0,PT PLN Persero melalui Tim Respons Cepat Kemanusiaan PLN nit Induk istribusi I Bali menyalurkan bantuan untuk masyarakat terdampak banjir di sejumlah wilayah di Pulau ewata,1967459721176306011,,,in,,0,0,0,https://x.com/undefined/status/1967459721176306011,2655442453,,banjir_bali,PT PLN Persero melalui Tim Respons Cepat Kemanusiaan PLN nit Induk istribusi I Bali menyalurkan bantuan untuk masyarakat terdampak banjir di sejumlah wilayah di Pulau ewata,"['PT', 'PLN', 'Persero', 'melalui', 'Tim', 'Respons', 'Cepat', 'Kemanusiaan', 'PLN', 'nit', 'Induk', 'istribusi', 'I', 'Bali', 'menyalurkan', 'bantuan', 'untuk', 'masyarakat', 'terdampak', 'banjir', 'di', 'sejumlah', 'wilayah', 'di', 'Pulau', 'ewata']",pt pln persero melalui tim respons cepat kemanusiaan pln nit induk istribusi i bali salur bantu untuk masyarakat terdampak banjir di jumlah wilayah di pulau ewata
1967459514430706051,Mon Sep 15 05:24:36 +0000 2025,0,Banjir yang baru saja melanda sejumlah wilayah di Bali dinilai sebagai peringatan keras akan pentingnya pengelolaan sampah,1967459514430706051,,,in,,0,0,0,https://x.com/undefined/status/1967459514430706051,2655442453,,banjir_bali,Banjir yang baru saja melanda sejumlah wilayah di Bali dinilai sebagai peringatan keras akan pentingnya pengelolaan sampah,"['Banjir', 'yang', 'baru', 'saja', 'melanda', 'sejumlah', 'wilayah', 'di', 'Bali', 'dinilai', 'sebagai', 'peringatan', 'keras', 'akan', 'pentingnya', 'pengelolaan', 'sampah']",banjir yang baru saja landa jumlah wilayah di bali nilai sebagai ingat keras akan penting nya kelola sampah
1967383865389096968,Mon Sep 15 05:24:31 +0000 2025,0,Mohon maaf bapak presiden dan jajarannya yang terhormat seharusnya bisa loh dananya dialokasikan untuk hal lain yang urgensinya lebih penting Misalnya nih yang kemarin lagi rame terkait banjir di Bali atau terkait pagar beton di Banten cmiw,1967459494943940855,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1967459494943940855,3185967266,,banjir_bali,Mohon maaf bapak presiden dan jajarannya yang terhormat seharusnya bisa loh dananya dialokasikan untuk hal lain yang urgensinya lebih penting Misalnya nih yang kemarin lagi ramai terkait banjir di Bali atau terkait pagar beton di Banten correct me if i am wrong,"['Mohon', 'maaf', 'bapak', 'presiden', 'dan', 'jajarannya', 'yang', 'terhormat', 'seharusnya', 'bisa', 'loh', 'dananya', 'dialokasikan', 'untuk', 'hal', 'lain', 'yang', 'urgensinya', 'lebih', 'penting', 'Misalnya', 'nih', 'yang', 'kemarin', 'lagi', 'ramai', 'terkait', 'banjir', 'di', 'Bali', 'atau', 'terkait', 'pagar', 'beton', 'di', 'Banten', 'correct', 'me', 'if', 'i', 'am', 'wrong']",mohon maaf bapak presiden dan jajar dia yang hormat seharusnya bisa loh dana dia alokasi untuk hal lain yang urgensi dia lebih penting misalnya nih yang kemarin lagi ramai kait banjir di bali atau kait pagar beton di banten correct me if i am wrong
1967459453470744677,Mon Sep 15 05:24:21 +0000 2025,0,Warga negara asing WNA membersihkan lumpur dan sampah akibat bencana banjir di kawasan Tukad Badung enpasar Minggu 1495,1967459453470744677,,,in,,0,0,0,https://x.com/undefined/status/1967459453470744677,2655442453,,banjir_bali,Warga negara asing WNA membersihkan lumpur dan sampah akibat bencana banjir di kawasan Tukad Badung enpasar Minggu 1495,"['Warga', 'negara', 'asing', 'WNA', 'membersihkan', 'lumpur', 'dan', 'sampah', 'akibat', 'bencana', 'banjir', 'di', 'kawasan', 'Tukad', 'Badung', 'enpasar', 'Minggu', '1495']",warga negara asing wna bersih lumpur dan sampah akibat bencana banjir di kawasan tukad badung enpasar minggu 1495
1967459292371660883,Mon Sep 15 05:23:43 +0000 2025,5,bapak akan meminta Wali Kota dan inas Sumber aya Air untuk melakukan upayaupaya agar bisa dilakukan pencegahan untuk mengantisipasi banjir dan persoalan lainnya,1967459292371660883,,,in,,0,0,4,https://x.com/undefined/status/1967459292371660883,2309824208,,banjir_bali,bapak akan meminta Wali Kota dan inas Sumber aya Air untuk melakukan upayaupaya agar bisa dilakukan pencegahan untuk mengantisipasi banjir dan persoalan lainnya,"['bapak', 'akan', 'meminta', 'Wali', 'Kota', 'dan', 'inas', 'Sumber', 'aya', 'Air', 'untuk', 'melakukan', 'upayaupaya', 'agar', 'bisa', 'dilakukan', 'pencegahan', 'untuk', 'mengantisipasi', 'banjir', 'dan', 'persoalan', 'lainnya']",bapak akan pinta wali kota dan inas sumber aya air untuk laku upayaupaya agar bisa laku cegah untuk antisipasi banjir dan soal lainnya
1967459255247888690,Mon Sep 15 05:23:34 +0000 2025,0,Sabtu 13 September 5 Seusai melakukan lawatan sehari di Qatar dan Persatuan Emirat Arab Presiden Prabowo Subianto langsung menuju ke Bali untuk mengecek penanganan korban bencana banjir sesuai yang diintruksikan Presiden kepada jajarannya sesaat banjir melanda Bali,1967459255247888690,https://pbs.twimg.com/media/G03Rr3zbUAAvpGS.jpg,,in,,0,0,0,https://x.com/undefined/status/1967459255247888690,1892024383809650688,,banjir_bali,Sabtu 13 September 5 Seusai melakukan lawatan sehari di Qatar dan Persatuan Emirat Arab Presiden Prabowo Subianto langsung menuju ke Bali untuk mengecek penanganan korban bencana banjir sesuai yang diintruksikan Presiden kepada jajarannya sesaat banjir melanda Bali,"['Sabtu', '13', 'September', '5', 'Seusai', 'melakukan', 'lawatan', 'sehari', 'di', 'Qatar', 'dan', 'Persatuan', 'Emirat', 'Arab', 'Presiden', 'Prabowo', 'Subianto', 'langsung', 'menuju', 'ke', 'Bali', 'untuk', 'mengecek', 'penanganan', 'korban', 'bencana', 'banjir', 'sesuai', 'yang', 'diintruksikan', 'Presiden', 'kepada', 'jajarannya', 'sesaat', 'banjir', 'melanda', 'Bali']",sabtu 13 september 5 seusai laku lawat sehari di qatar dan persatuan emirat arab presiden prabowo subianto langsung tuju ke bali untuk mengecek tangan korban bencana banjir sesuai yang intruksi presiden kepada jajar dia sesaat banjir landa bali
1967219489239699529,Mon Sep 15 05:22:29 +0000 2025,1,fiks sih habis ini banjir moment wkwk,1967458980785168848,,saiyang_yu,in,,0,0,0,https://x.com/undefined/status/1967458980785168848,1883601880812859392,,banjir_bali,fiks sih habis ini banjir moment wkwk,"['fiks', 'sih', 'habis', 'ini', 'banjir', 'moment', 'wkwk']",fiks sih habis ini banjir moment wkwk
1967458944814842301,Mon Sep 15 05:22:20 +0000 2025,31,Huwaa udah beberapa hari ga coli Sekalinya coli banjir kental,1967458944814842301,,,in,,0,3,0,https://x.com/undefined/status/1967458944814842301,1665126206117933056,,banjir_bali,Huwaa sudah beberapa hari tidak coli Sekalinya coli banjir kental,"['Huwaa', 'sudah', 'beberapa', 'hari', 'tidak', 'coli', 'Sekalinya', 'coli', 'banjir', 'kental']",huwaa sudah beberapa hari tidak coli sekali coli banjir kental
1967458836908044585,Mon Sep 15 05:21:54 +0000 2025,1,Waspada Potensi Banjir amp Tanah Longsor Pada saat Curah Hujan Tinggi,1967458836908044585,https://pbs.twimg.com/media/G03RN6EbIAEJsUK.jpg,,in,,0,0,0,https://x.com/undefined/status/1967458836908044585,954923725085851648,,banjir_bali,Waspada Potensi Banjir amp Tanah Longsor Pada saat Curah Hujan Tinggi,"['Waspada', 'Potensi', 'Banjir', 'amp', 'Tanah', 'Longsor', 'Pada', 'saat', 'Curah', 'Hujan', 'Tinggi']",saspada potensi banjir amp tanah longsor pada saat curah hujan tinggi
1967458789109760158,Mon Sep 15 05:21:43 +0000 2025,0,IGN Jaya Negara menginstruksikan agar truk sampah inas LHK dan inas PPR Kota enpasar dikerahkan menuju wilayah terdampak untuk memastikan pengangkutan sampah sisa banjir berjalan maksimal,1967458789109760158,,,in,,0,0,0,https://x.com/undefined/status/1967458789109760158,2655442453,,banjir_bali,IGN Jaya Negara menginstruksikan agar truk sampah inas LHK dan inas PPR Kota enpasar dikerahkan menuju wilayah terdampak untuk memastikan pengangkutan sampah sisa banjir berjalan maksimal,"['IGN', 'Jaya', 'Negara', 'menginstruksikan', 'agar', 'truk', 'sampah', 'inas', 'LHK', 'dan', 'inas', 'PPR', 'Kota', 'enpasar', 'dikerahkan', 'menuju', 'wilayah', 'terdampak', 'untuk', 'memastikan', 'pengangkutan', 'sampah', 'sisa', 'banjir', 'berjalan', 'maksimal']",ign jaya negara instruksi agar truk sampah inas lhk dan inas ppr kota enpasar kerah tuju wilayah terdampak untuk pasti angkut sampah sisa banjir jalan maksimal
1967458724920152261,Mon Sep 15 05:21:28 +0000 2025,0,Perum Bulog Kanwil Bali menyalurkan bantuan tanggap darurat bagi korban banjir yang melanda sejumlah wilayah di Bali,1967458724920152261,,,in,,0,0,0,https://x.com/undefined/status/1967458724920152261,2655442453,,banjir_bali,Perum Bulog Kanwil Bali menyalurkan bantuan tanggap darurat bagi korban banjir yang melanda sejumlah wilayah di Bali,"['Perum', 'Bulog', 'Kanwil', 'Bali', 'menyalurkan', 'bantuan', 'tanggap', 'darurat', 'bagi', 'korban', 'banjir', 'yang', 'melanda', 'sejumlah', 'wilayah', 'di', 'Bali']",perum bulog kanwil bali salur bantu tanggap darurat bagi korban banjir yang landa jumlah wilayah di bali
1967458642766254222,Mon Sep 15 05:21:08 +0000 2025,0,sampe skrg aja blm bisa mandi karna kamar mandi banjir karna saluran airnya rusak boleh numpang mandi ga sih guys,1967458642766254222,,,in,,0,0,0,https://x.com/undefined/status/1967458642766254222,1010809890011471877,,banjir_bali,sampai sekarang saja belum bisa mandi karena kamar mandi banjir karena saluran airnya rusak boleh numpang mandi tidak sih guys,"['sampai', 'sekarang', 'saja', 'belum', 'bisa', 'mandi', 'karena', 'kamar', 'mandi', 'banjir', 'karena', 'saluran', 'airnya', 'rusak', 'boleh', 'numpang', 'mandi', 'tidak', 'sih', 'guys']",sampai sekarang saja belum bisa mandi karena kamar mandi banjir karena salur air dia rusak boleh numpang mandi tidak sih guys
1967458505008521468,Mon Sep 15 05:20:35 +0000 2025,0,Selamat Siang BapakIbu Semoga senantiasa diberikan Kesehatan dan Penuh Semangat di Hari Senin tulisan pemikiran artikel populer saya terbit Kolom Opini di detikcom 1595 dengan judul Bali Banjir dan Jalan Pulang Kita selengkapnya,1967458505008521468,,,in,,0,0,0,https://x.com/undefined/status/1967458505008521468,3246988063,,banjir_bali,Selamat Siang BapakIbu Semoga senantiasa diberikan Kesehatan dan Penuh Semangat di Hari Senin tulisan pemikiran artikel populer saya terbit Kolom Opini di detikcom 1595 dengan judul Bali Banjir dan Jalan Pulang Kita selengkapnya,"['Selamat', 'Siang', 'BapakIbu', 'Semoga', 'senantiasa', 'diberikan', 'Kesehatan', 'dan', 'Penuh', 'Semangat', 'di', 'Hari', 'Senin', 'tulisan', 'pemikiran', 'artikel', 'populer', 'saya', 'terbit', 'Kolom', 'Opini', 'di', 'detikcom', '1595', 'dengan', 'judul', 'Bali', 'Banjir', 'dan', 'Jalan', 'Pulang', 'Kita', 'selengkapnya']",selamat siang bapakibu semoga senantiasa beri kesehatan dan penuh semangat di hari senin tulis pikir artikel populer saya terbit kolom opini di detikcom 1595 dengan judul bali banjir dan jalan pulang kita selengkap nya
1967458444748951656,Mon Sep 15 05:20:21 +0000 2025,0,Stay safe semeton mulai banyak berita banjir lagi,1967458444748951656,,,in,,0,2,0,https://x.com/undefined/status/1967458444748951656,1578057098575110144,,banjir_bali,Stay safe semeton mulai banyak berita banjir lagi,"['Stay', 'safe', 'semeton', 'mulai', 'banyak', 'berita', 'banjir', 'lagi']",stay safe semeton mulai banyak berita banjir lagi
1967458234299801902,Mon Sep 15 05:19:31 +0000 2025,0,Bupati Adi Arnawa menyebut banjir kali ini tidak hanya dipicu oleh curah hujan ekstrem tetapi juga diperparah oleh faktor teknis,1967458234299801902,,,in,,0,0,0,https://x.com/undefined/status/1967458234299801902,2655442453,,banjir_bali,Bupati Adi Arnawa menyebut banjir kali ini tidak hanya dipicu oleh curah hujan ekstrem tetapi juga diperparah oleh faktor teknis,"['Bupati', 'Adi', 'Arnawa', 'menyebut', 'banjir', 'kali', 'ini', 'tidak', 'hanya', 'dipicu', 'oleh', 'curah', 'hujan', 'ekstrem', 'tetapi', 'juga', 'diperparah', 'oleh', 'faktor', 'teknis']",bupati adi arnawa sebut banjir kali ini tidak hanya picu oleh curah hujan ekstrem tetapi juga parah oleh faktor teknis
1967457993567662348,Mon Sep 15 05:18:33 +0000 2025,0,Ketua PR Klungkung Anak Agung Gde Anom mengapresiasi langkah cepat Gubernur Bali Wayan Koster menangani bencana banjir di Bali Ini murni musibah alam,1967457993567662348,,,in,,0,0,0,https://x.com/undefined/status/1967457993567662348,2655442453,,banjir_bali,Ketua PR Klungkung Anak Agung Gde Anom mengapresiasi langkah cepat Gubernur Bali Wayan Koster menangani bencana banjir di Bali Ini murni musibah alam,"['Ketua', 'PR', 'Klungkung', 'Anak', 'Agung', 'Gde', 'Anom', 'mengapresiasi', 'langkah', 'cepat', 'Gubernur', 'Bali', 'Wayan', 'Koster', 'menangani', 'bencana', 'banjir', 'di', 'Bali', 'Ini', 'murni', 'musibah', 'alam']",ketua pr klungkung anak agung gde anom apresiasi langkah cepat gubernur bali wayan koster tangan bencana banjir di bali ini murni musibah alam
1967457986038960394,Mon Sep 15 05:18:32 +0000 2025,16,Penyesalan mah tetep dari Belakang kalo dari depan itu pendaftaran Imbas Banjir Bali Gubernur Koster Stop Beri Izin Alih Fungsi Lahan,1967457986038960394,https://pbs.twimg.com/ext_tw_video_thumb/1967457946868273152/pu/img/ZS20lMwz6_N53Pfe.jpg,,in,,0,5,7,https://x.com/undefined/status/1967457986038960394,2412572689,,banjir_bali,Penyesalan mah tetap dari Belakang kalau dari depan itu pendaftaran Imbas Banjir Bali Gubernur Koster Stop Beri Izin Alih Fungsi Lahan,"['Penyesalan', 'mah', 'tetap', 'dari', 'Belakang', 'kalau', 'dari', 'depan', 'itu', 'pendaftaran', 'Imbas', 'Banjir', 'Bali', 'Gubernur', 'Koster', 'Stop', 'Beri', 'Izin', 'Alih', 'Fungsi', 'Lahan']",sesal mah tetap dari belakang kalau dari depan itu daftar imbas banjir bali gubernur koster stop beri izin alih fungsi lahan
1967457708858323419,Mon Sep 15 05:17:26 +0000 2025,16,Mksd bapaknya kalau banjir sdh teratasi Pak Wapres GK perlu kesini lagi tuk hal yg sama Paham ya bingung deh Jgn sampai bilang cuaca lagi di modifikasi,1967457708858323419,https://pbs.twimg.com/ext_tw_video_thumb/1967457537336520704/pu/img/pZZAxX11mNfsUOS0.jpg,,in,,1,4,4,https://x.com/undefined/status/1967457708858323419,1452508101505028098,,banjir_bali,Mksd bapaknya kalau banjir sudah teratasi Pak Wapres GK perlu kesini lagi untuk hal yang sama Paham ya bingung deh Jgn sampai bilang cuaca lagi di modifikasi,"['Mksd', 'bapaknya', 'kalau', 'banjir', 'sudah', 'teratasi', 'Pak', 'Wapres', 'GK', 'perlu', 'kesini', 'lagi', 'untuk', 'hal', 'yang', 'sama', 'Paham', 'ya', 'bingung', 'deh', 'Jgn', 'sampai', 'bilang', 'cuaca', 'lagi', 'di', 'modifikasi']",mksd bapak dia kalau banjir sudah ratas pak wapres gk perlu kesini lagi untuk hal yang sama paham ya bingung deh jgn sampai bilang cuaca lagi di modifikasi
1967457706597630095,Mon Sep 15 05:17:25 +0000 2025,0,Banjir besar yang melanda Kota enpasar Rabu 19 dinihari lalu masih menyisakan duka dari korban terseret banjir yang belum ditemukan,1967457706597630095,,,in,,0,0,0,https://x.com/undefined/status/1967457706597630095,2655442453,,banjir_bali,Banjir besar yang melanda Kota enpasar Rabu 19 dinihari lalu masih menyisakan duka dari korban terseret banjir yang belum ditemukan,"['Banjir', 'besar', 'yang', 'melanda', 'Kota', 'enpasar', 'Rabu', '19', 'dinihari', 'lalu', 'masih', 'menyisakan', 'duka', 'dari', 'korban', 'terseret', 'banjir', 'yang', 'belum', 'ditemukan']",banjir besar yang landa kota enpasar rabu 19 dinihari lalu masih sisa duka dari korban terseret banjir yang belum temu
1967457639409009052,Mon Sep 15 05:17:09 +0000 2025,0,Gubernur Wayan Koster terjun langsung dalam aksi bersihbersih sampah pasca banjir di kawasan Pasar Badung dan Pasar Kumbasari enpasar Minggu 149 pagi,1967457639409009052,,,in,,0,0,0,https://x.com/undefined/status/1967457639409009052,2655442453,,banjir_bali,Gubernur Wayan Koster terjun langsung dalam aksi bersihbersih sampah pasca banjir di kawasan Pasar Badung dan Pasar Kumbasari enpasar Minggu 149 pagi,"['Gubernur', 'Wayan', 'Koster', 'terjun', 'langsung', 'dalam', 'aksi', 'bersihbersih', 'sampah', 'pasca', 'banjir', 'di', 'kawasan', 'Pasar', 'Badung', 'dan', 'Pasar', 'Kumbasari', 'enpasar', 'Minggu', '149', 'pagi']",gubernur wayan koster terjun langsung dalam aksi bersihbersih sampah pasca banjir di kawasan pasar badung dan pasar kumbasari enpasar minggu 149 pagi
1967457615132393664,Mon Sep 15 05:17:03 +0000 2025,5,Frens Bali kena banjir lagi X dalam sepekan oakan teman keluarga kita aman semua ya Aamiin Kalo temen kita di sana ga bisa dikontak mungkin lagi rempong Tolong dimaklumi,1967457615132393664,,,in,,0,1,0,https://x.com/undefined/status/1967457615132393664,1074413488900952064,,banjir_bali,Frens Bali kena banjir lagi X dalam sepekan oakan teman keluarga kita aman semua ya Aamiin Kalo teman kita di sana tidak bisa dikontak mungkin lagi rempong Tolong dimaklumi,"['Frens', 'Bali', 'kena', 'banjir', 'lagi', 'X', 'dalam', 'sepekan', 'oakan', 'teman', 'keluarga', 'kita', 'aman', 'semua', 'ya', 'Aamiin', 'Kalo', 'teman', 'kita', 'di', 'sana', 'tidak', 'bisa', 'dikontak', 'mungkin', 'lagi', 'rempong', 'Tolong', 'dimaklumi']",frens bali kena banjir lagi x dalam sepekan oakan teman keluarga kita aman semua ya aamiin kalo teman kita di sana tidak bisa kontak mungkin lagi rempong tolong maklumi
1967456605651505435,Mon Sep 15 05:17:02 +0000 2025,0,Banjir dimana,1967457609566593111,,enjiyourbae,in,,0,0,0,https://x.com/undefined/status/1967457609566593111,1451324619084865536,,banjir_bali,Banjir dimana,"['Banjir', 'dimana']",banjir dimana
1967457549428642047,Mon Sep 15 05:16:48 +0000 2025,0,Pencarian korban dilakukan tim SAR gabungan dengan menyisir aliran sungai dari Mengwitani ke arah KabaKaba Munggu hingga muara Pantai Cemagi,1967457549428642047,,,in,,0,0,0,https://x.com/undefined/status/1967457549428642047,2655442453,,banjir_bali,Pencarian korban dilakukan tim SAR gabungan dengan menyisir aliran sungai dari Mengwitani ke arah KabaKaba Munggu hingga muara Pantai Cemagi,"['Pencarian', 'korban', 'dilakukan', 'tim', 'SAR', 'gabungan', 'dengan', 'menyisir', 'aliran', 'sungai', 'dari', 'Mengwitani', 'ke', 'arah', 'KabaKaba', 'Munggu', 'hingga', 'muara', 'Pantai', 'Cemagi']",cari korban laku tim sar gabung dengan sisir alir sungai dari mengwitani ke arah kabakaba munggu hingga muara pantai cemagi
1967452078139384058,Mon Sep 15 05:16:30 +0000 2025,4,Baru denger denpasar jadi suka banjir apa emang sedari dulu suka banjir,1967457474270896335,,zakiberkata,in,,0,1,0,https://x.com/undefined/status/1967457474270896335,1750872379147042816,,banjir_bali,Baru denger denpasar jadi suka banjir apa memang sedari dahulu suka banjir,"['Baru', 'denger', 'denpasar', 'jadi', 'suka', 'banjir', 'apa', 'memang', 'sedari', 'dahulu', 'suka', 'banjir']",baru denger denpasar jadi suka banjir apa memang sedari dahulu suka banjir
1967457381862019076,Mon Sep 15 05:16:08 +0000 2025,0,Yuk Beralih Menggunakan Air PAM Tanpa kita sadari penggunaan air tanah yang berlebihan cukup berbahaya lho apat menyebabkan berbagai masalah yaitu Banjir Penurunan Muka Tanah Air Menjadi Asin Kerusakan Lingkungan,1967457381862019076,https://pbs.twimg.com/ext_tw_video_thumb/1967457261141544960/pu/img/xsylv5ZI6KzA3iMQ.jpg,,in,,0,2,0,https://x.com/undefined/status/1967457381862019076,785931060,,banjir_bali,Yuk Beralih Menggunakan Air PAM Tanpa kita sadari penggunaan air tanah yang berlebihan cukup berbahaya loh apat menyebabkan berbagai masalah yaitu Banjir Penurunan Muka Tanah Air Menjadi Asin Kerusakan Lingkungan,"['Yuk', 'Beralih', 'Menggunakan', 'Air', 'PAM', 'Tanpa', 'kita', 'sadari', 'penggunaan', 'air', 'tanah', 'yang', 'berlebihan', 'cukup', 'berbahaya', 'loh', 'apat', 'menyebabkan', 'berbagai', 'masalah', 'yaitu', 'Banjir', 'Penurunan', 'Muka', 'Tanah', 'Air', 'Menjadi', 'Asin', 'Kerusakan', 'Lingkungan']",yuk ralih mengunakan air pam tanpa kita sadar guna air tanah yang lebih cukup bahaya loh apat sebab berbagai masalah yaitu banjir penturunan muka tanah air jadi asin rusak lingkung
1967457349855281267,Mon Sep 15 05:16:00 +0000 2025,0,Banjir bandang yang melanda Kota enpasar Rabu 19 dini hari menyebabkan kerusakan parah pada barang dagangan sejumlah pedagang di kawasan Pasar Badung Pasar Kumbasari Jalan Sulawesi hingga Jalan Gajah Mada,1967457349855281267,,,in,,0,0,0,https://x.com/undefined/status/1967457349855281267,2655442453,,banjir_bali,Banjir bandang yang melanda Kota enpasar Rabu 19 dini hari menyebabkan kerusakan parah pada barang dagangan sejumlah pedagang di kawasan Pasar Badung Pasar Kumbasari Jalan Sulawesi hingga Jalan Gajah Mada,"['Banjir', 'bandang', 'yang', 'melanda', 'Kota', 'enpasar', 'Rabu', '19', 'dini', 'hari', 'menyebabkan', 'kerusakan', 'parah', 'pada', 'barang', 'dagangan', 'sejumlah', 'pedagang', 'di', 'kawasan', 'Pasar', 'Badung', 'Pasar', 'Kumbasari', 'Jalan', 'Sulawesi', 'hingga', 'Jalan', 'Gajah', 'Mada']",banjir bandang yang landa kota enpasar rabu 19 dini hari sebab rusak parah pada barang dagang jumlah pedagang di kawasan pasar badung pasar kumbasari jalan sulawesi hingga jalan gajah mada
1967457272004530498,Mon Sep 15 05:15:41 +0000 2025,0,Banjir di Hulu Langat surut SK Sungai Serai diaktifkan sebagai PPS,1967457272004530498,,,in,,0,0,0,https://x.com/undefined/status/1967457272004530498,275057058,,banjir_bali,Banjir di Hulu Langat surut SK Sungai Serai diaktifkan sebagai PPS,"['Banjir', 'di', 'Hulu', 'Langat', 'surut', 'SK', 'Sungai', 'Serai', 'diaktifkan', 'sebagai', 'PPS']",banjir di hulu langat surut sk sungai serai aktif sebagai pps
